,tot_debt_tot_equity_class,zacks_x_sector_desc,straddle_pnl,quarter_with_ticker
11627,high_debt/eq,Consumer Discretionary,334.32,Q2 2018NFLX
11628,high_debt/eq,Consumer Discretionary,415.8,Q3 2018NFLX
11630,high_debt/eq,Consumer Discretionary,724.9,Q1 2019NFLX
11631,high_debt/eq,Consumer Discretionary,-482.95,Q2 2019NFLX
11632,high_debt/eq,Consumer Discretionary,749.61,Q3 2019NFLX
11633,high_debt/eq,Consumer Discretionary,527.99,Q4 2019NFLX
11634,high_debt/eq,Consumer Discretionary,571.64,Q1 2020NFLX
11636,high_debt/eq,Consumer Discretionary,70.93,Q3 2020NFLX
11637,good debt/eq,Consumer Discretionary,-1665.42,Q4 2020NFLX
11638,good debt/eq,Consumer Discretionary,401.12,Q2 2021NFLX
11639,good debt/eq,Consumer Discretionary,500.2,Q3 2021NFLX
11641,low_debt/eq,Consumer Discretionary,-2202.9,Q1 2022NFLX
11642,low_debt/eq,Consumer Discretionary,502.86,Q2 2022NFLX
11643,low_debt/eq,Consumer Discretionary,-87.95,Q3 2022NFLX
11652,low_debt/eq,Consumer Discretionary,612.97,Q2 2018NKE
11656,low_debt/eq,Consumer Discretionary,155.1,Q2 2019NKE
11658,low_debt/eq,Consumer Discretionary,74.07,Q4 2019NKE
11660,good debt/eq,Consumer Discretionary,-559.38,Q2 2020NKE
11664,low_debt/eq,Consumer Discretionary,239.29,Q3 2021NKE
11665,low_debt/eq,Consumer Discretionary,561.88,Q4 2021NKE
11668,low_debt/eq,Consumer Discretionary,-534.74,Q3 2022NKE
11682,low_debt/eq,Auto/Tires/Trucks,374.13,Q2 2020NKLA
11727,high_debt/eq,Finance,-731.34,Q4 2022NLY
11746,high_debt/eq,Aerospace,-84.44,Q4 2017NOC
11747,high_debt/eq,Aerospace,56.68,Q1 2018NOC
11748,high_debt/eq,Aerospace,-913.37,Q2 2018NOC
11749,high_debt/eq,Aerospace,-561.51,Q3 2018NOC
11750,high_debt/eq,Aerospace,567.23,Q4 2018NOC
11751,high_debt/eq,Aerospace,-34.27,Q1 2019NOC
11752,high_debt/eq,Aerospace,-643.18,Q2 2019NOC
11753,good debt/eq,Aerospace,481.25,Q3 2019NOC
11754,good debt/eq,Aerospace,624.45,Q4 2019NOC
11755,high_debt/eq,Aerospace,71.43,Q1 2020NOC
11756,good debt/eq,Aerospace,-267.38,Q2 2020NOC
11757,good debt/eq,Aerospace,542.22,Q3 2020NOC
11758,good debt/eq,Aerospace,600.43,Q4 2020NOC
11759,good debt/eq,Aerospace,179.56,Q2 2021NOC
11760,good debt/eq,Aerospace,-1851.85,Q3 2021NOC
11762,low_debt/eq,Aerospace,515.99,Q1 2022NOC
11763,low_debt/eq,Aerospace,250.87,Q2 2022NOC
11764,low_debt/eq,Aerospace,371.1,Q3 2022NOC
11765,low_debt/eq,Aerospace,-553.63,Q4 2022NOC
11787,high_debt/eq,Computer and Technology,526.32,Q4 2017NOW
11788,good debt/eq,Computer and Technology,223.62,Q1 2018NOW
11789,low_debt/eq,Computer and Technology,289.59,Q2 2018NOW
11790,low_debt/eq,Computer and Technology,531.12,Q3 2018NOW
11791,low_debt/eq,Computer and Technology,-1178.26,Q4 2018NOW
11792,low_debt/eq,Computer and Technology,-186.52,Q1 2019NOW
11793,low_debt/eq,Computer and Technology,275.86,Q2 2019NOW
11794,low_debt/eq,Computer and Technology,-736.71,Q3 2019NOW
11795,low_debt/eq,Computer and Technology,-511.9,Q4 2019NOW
11796,low_debt/eq,Computer and Technology,-408.02,Q1 2020NOW
11797,low_debt/eq,Computer and Technology,437.27,Q2 2020NOW
11798,low_debt/eq,Computer and Technology,19.7,Q3 2020NOW
11799,low_debt/eq,Computer and Technology,-43.32,Q4 2020NOW
11800,low_debt/eq,Computer and Technology,700.8,Q2 2021NOW
11801,low_debt/eq,Computer and Technology,271.71,Q3 2021NOW
11802,low_debt/eq,Computer and Technology,50.05,Q4 2021NOW
11803,low_debt/eq,Computer and Technology,140.44,Q1 2022NOW
11804,low_debt/eq,Computer and Technology,582.38,Q2 2022NOW
11805,low_debt/eq,Computer and Technology,-885.07,Q3 2022NOW
11806,low_debt/eq,Computer and Technology,525.33,Q4 2022NOW
11814,high_debt/eq,Utilities,583.33,Q2 2018NRG
11815,low_debt/eq,Utilities,152.78,Q3 2018NRG
11817,low_debt/eq,Utilities,430.77,Q1 2019NRG
11821,high_debt/eq,Utilities,-1808.82,Q1 2020NRG
11830,high_debt/eq,Utilities,-196.97,Q4 2022NRG
11835,low_debt/eq,Transportation,468.88,Q4 2017NSC
11836,low_debt/eq,Transportation,-1018.87,Q1 2018NSC
11837,low_debt/eq,Transportation,-371.31,Q2 2018NSC
11838,low_debt/eq,Transportation,385.09,Q3 2018NSC
11840,low_debt/eq,Transportation,238.27,Q1 2019NSC
11841,low_debt/eq,Transportation,-879.12,Q2 2019NSC
11842,low_debt/eq,Transportation,321.88,Q3 2019NSC
11843,low_debt/eq,Transportation,-468.31,Q4 2019NSC
11844,low_debt/eq,Transportation,-387.76,Q1 2020NSC
11845,low_debt/eq,Transportation,-175.68,Q2 2020NSC
11846,low_debt/eq,Transportation,-129.75,Q3 2020NSC
11848,low_debt/eq,Transportation,193.45,Q2 2021NSC
11849,low_debt/eq,Transportation,298.43,Q3 2021NSC
11852,good debt/eq,Transportation,387.76,Q2 2022NSC
11853,good debt/eq,Transportation,-5.78,Q3 2022NSC
11854,good debt/eq,Transportation,-420.0,Q4 2022NSC
11869,low_debt/eq,Computer and Technology,441.38,Q1 2020NTNX
11871,low_debt/eq,Computer and Technology,782.55,Q3 2020NTNX
11872,low_debt/eq,Computer and Technology,751.63,Q1 2021NTNX
11873,low_debt/eq,Computer and Technology,27.42,Q2 2021NTNX
11874,low_debt/eq,Computer and Technology,293.48,Q3 2021NTNX
11875,low_debt/eq,Computer and Technology,597.95,Q4 2021NTNX
11876,low_debt/eq,Computer and Technology,-608.0,Q1 2022NTNX
11878,low_debt/eq,Computer and Technology,331.25,Q3 2022NTNX
11907,low_debt/eq,Basic Materials,37.33,Q4 2017NUE
11908,low_debt/eq,Basic Materials,489.75,Q1 2018NUE
11909,low_debt/eq,Basic Materials,457.71,Q2 2018NUE
11910,low_debt/eq,Basic Materials,430.99,Q3 2018NUE
11911,low_debt/eq,Basic Materials,16.51,Q4 2018NUE
11912,low_debt/eq,Basic Materials,47.87,Q1 2019NUE
11913,low_debt/eq,Basic Materials,536.5,Q2 2019NUE
11914,low_debt/eq,Basic Materials,-26.71,Q3 2019NUE
11915,low_debt/eq,Basic Materials,212.7,Q4 2019NUE
11917,low_debt/eq,Basic Materials,452.83,Q2 2020NUE
11918,low_debt/eq,Basic Materials,-169.81,Q3 2020NUE
11919,low_debt/eq,Basic Materials,272.73,Q4 2020NUE
11920,low_debt/eq,Basic Materials,443.55,Q2 2021NUE
11921,low_debt/eq,Basic Materials,243.09,Q3 2021NUE
11922,low_debt/eq,Basic Materials,121.83,Q4 2021NUE
11923,low_debt/eq,Basic Materials,94.54,Q1 2022NUE
11924,low_debt/eq,Basic Materials,-886.16,Q2 2022NUE
11925,low_debt/eq,Basic Materials,420.14,Q3 2022NUE
11926,low_debt/eq,Basic Materials,-1064.52,Q4 2022NUE
11955,low_debt/eq,Computer and Technology,722.83,Q2 2020NVDA
11956,low_debt/eq,Computer and Technology,686.0,Q3 2020NVDA
11957,low_debt/eq,Computer and Technology,554.29,Q1 2021NVDA
11958,low_debt/eq,Computer and Technology,112.04,Q2 2021NVDA
11959,low_debt/eq,Computer and Technology,-210.88,Q3 2021NVDA
11960,low_debt/eq,Computer and Technology,156.84,Q4 2021NVDA
11961,low_debt/eq,Computer and Technology,465.73,Q1 2022NVDA
11962,low_debt/eq,Computer and Technology,312.42,Q2 2022NVDA
11963,low_debt/eq,Computer and Technology,609.06,Q3 2022NVDA
11964,low_debt/eq,Computer and Technology,-1091.07,Q4 2022NVDA
12031,low_debt/eq,Finance,-230.77,Q4 2019O
12093,high_debt/eq,Oils/Energy,342.47,Q4 2017OKE
12094,good debt/eq,Oils/Energy,-200.0,Q1 2018OKE
12095,good debt/eq,Oils/Energy,-449.44,Q2 2018OKE
12097,good debt/eq,Oils/Energy,-879.52,Q4 2018OKE
12098,high_debt/eq,Oils/Energy,532.47,Q1 2019OKE
12099,high_debt/eq,Oils/Energy,-887.32,Q2 2019OKE
12100,high_debt/eq,Oils/Energy,19.8,Q3 2019OKE
12101,high_debt/eq,Oils/Energy,189.19,Q4 2019OKE
12102,high_debt/eq,Oils/Energy,234.69,Q1 2020OKE
12103,high_debt/eq,Oils/Energy,-116.88,Q2 2020OKE
12104,high_debt/eq,Oils/Energy,-112.5,Q3 2020OKE
12105,high_debt/eq,Oils/Energy,382.35,Q2 2021OKE
12106,high_debt/eq,Oils/Energy,410.26,Q3 2021OKE
12122,good debt/eq,Computer and Technology,474.47,Q2 2019OKTA
12127,high_debt/eq,Computer and Technology,157.77,Q3 2020OKTA
12128,high_debt/eq,Computer and Technology,-830.2,Q1 2021OKTA
12129,high_debt/eq,Computer and Technology,506.08,Q2 2021OKTA
12130,low_debt/eq,Computer and Technology,-379.31,Q3 2021OKTA
12131,low_debt/eq,Computer and Technology,163.27,Q4 2021OKTA
12132,low_debt/eq,Computer and Technology,511.68,Q1 2022OKTA
12133,low_debt/eq,Computer and Technology,-2553.85,Q2 2022OKTA
12134,low_debt/eq,Computer and Technology,-698.82,Q3 2022OKTA
12147,low_debt/eq,Consumer Staples,495.76,Q4 2019OLLI
12165,good debt/eq,Basic Materials,516.67,Q2 2018OLN
12167,good debt/eq,Basic Materials,-607.14,Q4 2018OLN
12169,good debt/eq,Basic Materials,-81.08,Q2 2019OLN
12176,high_debt/eq,Basic Materials,203.7,Q2 2021OLN
12181,good debt/eq,Basic Materials,136.75,Q3 2022OLN
12259,good debt/eq,Computer and Technology,-775.4,Q4 2017ORCL
12260,good debt/eq,Computer and Technology,-474.85,Q1 2018ORCL
12261,good debt/eq,Computer and Technology,736.32,Q2 2018ORCL
12262,high_debt/eq,Computer and Technology,566.61,Q3 2018ORCL
12264,high_debt/eq,Computer and Technology,-780.72,Q1 2019ORCL
12265,high_debt/eq,Computer and Technology,138.26,Q2 2019ORCL
12268,high_debt/eq,Computer and Technology,15.54,Q1 2020ORCL
12271,high_debt/eq,Computer and Technology,-283.52,Q1 2021ORCL
12272,high_debt/eq,Computer and Technology,381.53,Q2 2021ORCL
12275,low_debt/eq,Computer and Technology,-132.8,Q1 2022ORCL
12276,low_debt/eq,Computer and Technology,570.87,Q2 2022ORCL
12277,low_debt/eq,Computer and Technology,567.71,Q3 2022ORCL
12393,low_debt/eq,Oils/Energy,492.57,Q4 2017OXY
12394,low_debt/eq,Oils/Energy,-1185.19,Q1 2018OXY
12395,low_debt/eq,Oils/Energy,-508.16,Q2 2018OXY
12396,low_debt/eq,Oils/Energy,-52.85,Q3 2018OXY
12399,low_debt/eq,Oils/Energy,261.04,Q2 2019OXY
12400,good debt/eq,Oils/Energy,4.4,Q3 2019OXY
12405,high_debt/eq,Oils/Energy,-436.97,Q1 2021OXY
12408,good debt/eq,Oils/Energy,286.32,Q4 2021OXY
12409,good debt/eq,Oils/Energy,374.1,Q1 2022OXY
12410,low_debt/eq,Oils/Energy,-29.1,Q2 2022OXY
12411,low_debt/eq,Oils/Energy,-734.69,Q3 2022OXY
12412,low_debt/eq,Oils/Energy,527.47,Q4 2022OXY
12430,good debt/eq,Medical,109.38,Q3 2021PACB
12440,low_debt/eq,Computer and Technology,587.35,Q4 2017PANW
12444,good debt/eq,Computer and Technology,-205.1,Q4 2018PANW
12445,good debt/eq,Computer and Technology,343.03,Q1 2019PANW
12446,good debt/eq,Computer and Technology,226.6,Q2 2019PANW
12447,low_debt/eq,Computer and Technology,-869.28,Q3 2019PANW
12448,low_debt/eq,Computer and Technology,-1214.32,Q4 2019PANW
12450,high_debt/eq,Computer and Technology,505.02,Q2 2020PANW
12453,high_debt/eq,Computer and Technology,-2233.26,Q2 2021PANW
12455,high_debt/eq,Computer and Technology,599.14,Q4 2021PANW
12457,high_debt/eq,Computer and Technology,-457.27,Q2 2022PANW
12458,high_debt/eq,Computer and Technology,174.33,Q3 2022PANW
12459,high_debt/eq,Computer and Technology,-579.41,Q4 2022PANW
12468,low_debt/eq,Computer and Technology,-412.5,Q4 2018PAR
12503,low_debt/eq,Consumer Discretionary,498.31,Q1 2022PARA
12504,low_debt/eq,Consumer Discretionary,659.74,Q2 2022PARA
12506,low_debt/eq,Consumer Discretionary,434.55,Q4 2022PARA
12567,low_debt/eq,Oils/Energy,511.63,Q4 2017PBF
12571,low_debt/eq,Oils/Energy,140.35,Q4 2018PBF
12585,low_debt/eq,Oils/Energy,-244.9,Q4 2022PBF
12615,low_debt/eq,Utilities,-480.0,Q1 2018PCG
12616,good debt/eq,Utilities,51.95,Q2 2018PCG
12619,high_debt/eq,Utilities,282.87,Q1 2019PCG
12643,low_debt/eq,Business Services,168.83,Q4 2022PCOR
12696,high_debt/eq,Consumer Discretionary,-509.41,Q2 2020PENN
12697,high_debt/eq,Consumer Discretionary,554.38,Q3 2020PENN
12698,high_debt/eq,Consumer Discretionary,-489.16,Q2 2021PENN
12699,high_debt/eq,Consumer Discretionary,-2228.93,Q3 2021PENN
12700,high_debt/eq,Consumer Discretionary,645.16,Q4 2021PENN
12701,high_debt/eq,Consumer Discretionary,257.1,Q1 2022PENN
12702,high_debt/eq,Consumer Discretionary,470.99,Q2 2022PENN
12703,high_debt/eq,Consumer Discretionary,210.63,Q3 2022PENN
12704,high_debt/eq,Consumer Discretionary,-108.49,Q4 2022PENN
12709,high_debt/eq,Consumer Staples,382.17,Q4 2017PEP
12710,high_debt/eq,Consumer Staples,39.45,Q1 2018PEP
12711,high_debt/eq,Consumer Staples,-761.48,Q2 2018PEP
12712,high_debt/eq,Consumer Staples,166.97,Q3 2018PEP
12714,high_debt/eq,Consumer Staples,-940.95,Q1 2019PEP
12715,high_debt/eq,Consumer Staples,483.33,Q2 2019PEP
12716,high_debt/eq,Consumer Staples,-59.98,Q3 2019PEP
12717,high_debt/eq,Consumer Staples,658.47,Q4 2019PEP
12718,high_debt/eq,Consumer Staples,181.72,Q1 2020PEP
12720,high_debt/eq,Consumer Staples,-86.44,Q2 2021PEP
12721,high_debt/eq,Consumer Staples,316.9,Q3 2021PEP
12722,high_debt/eq,Consumer Staples,8.66,Q4 2021PEP
12723,high_debt/eq,Consumer Staples,292.51,Q1 2022PEP
12724,high_debt/eq,Consumer Staples,348.72,Q2 2022PEP
12725,high_debt/eq,Consumer Staples,-425.1,Q3 2022PEP
12726,high_debt/eq,Consumer Staples,376.03,Q4 2022PEP
12732,low_debt/eq,Medical,72.33,Q4 2017PFE
12733,low_debt/eq,Medical,-294.44,Q1 2018PFE
12734,low_debt/eq,Medical,-459.33,Q2 2018PFE
12735,low_debt/eq,Medical,412.9,Q3 2018PFE
12736,low_debt/eq,Medical,167.58,Q4 2018PFE
12737,low_debt/eq,Medical,-174.89,Q1 2019PFE
12739,low_debt/eq,Medical,230.43,Q3 2019PFE
12740,low_debt/eq,Medical,-508.47,Q4 2019PFE
12741,low_debt/eq,Medical,284.81,Q1 2020PFE
12742,low_debt/eq,Medical,-9.04,Q2 2020PFE
12743,low_debt/eq,Medical,584.62,Q3 2020PFE
12744,low_debt/eq,Medical,289.94,Q4 2020PFE
12745,low_debt/eq,Medical,-197.63,Q2 2021PFE
12746,low_debt/eq,Medical,37.3,Q3 2021PFE
12747,low_debt/eq,Medical,505.15,Q4 2021PFE
12748,low_debt/eq,Medical,356.34,Q1 2022PFE
12749,low_debt/eq,Medical,293.15,Q2 2022PFE
12750,low_debt/eq,Medical,222.22,Q3 2022PFE
12751,low_debt/eq,Medical,436.89,Q4 2022PFE
12756,low_debt/eq,Consumer Staples,-474.5,Q4 2017PG
12757,low_debt/eq,Consumer Staples,-243.12,Q1 2018PG
12758,low_debt/eq,Consumer Staples,408.99,Q2 2018PG
12760,low_debt/eq,Consumer Staples,-221.44,Q4 2018PG
12761,low_debt/eq,Consumer Staples,186.11,Q1 2019PG
12762,low_debt/eq,Consumer Staples,-112.61,Q2 2019PG
12763,low_debt/eq,Consumer Staples,184.52,Q3 2019PG
12764,low_debt/eq,Consumer Staples,632.63,Q4 2019PG
12766,low_debt/eq,Consumer Staples,-16.64,Q2 2020PG
12767,low_debt/eq,Consumer Staples,406.66,Q3 2020PG
12768,low_debt/eq,Consumer Staples,231.54,Q4 2020PG
12770,low_debt/eq,Consumer Staples,136.84,Q3 2021PG
12771,low_debt/eq,Consumer Staples,-12.07,Q4 2021PG
12772,low_debt/eq,Consumer Staples,175.53,Q1 2022PG
12774,low_debt/eq,Consumer Staples,502.95,Q3 2022PG
12775,low_debt/eq,Consumer Staples,250.26,Q4 2022PG
12782,low_debt/eq,Finance,-85.11,Q1 2018PGR
12783,low_debt/eq,Finance,-78.95,Q2 2018PGR
12784,low_debt/eq,Finance,-936.36,Q3 2018PGR
12786,low_debt/eq,Finance,-1021.51,Q1 2019PGR
12787,low_debt/eq,Finance,-752.29,Q2 2019PGR
12790,low_debt/eq,Finance,534.59,Q1 2020PGR
12791,low_debt/eq,Finance,382.35,Q2 2020PGR
12792,low_debt/eq,Finance,508.47,Q3 2020PGR
12794,low_debt/eq,Finance,-73.68,Q2 2021PGR
12795,low_debt/eq,Finance,768.42,Q3 2021PGR
12797,low_debt/eq,Finance,136.05,Q1 2022PGR
12798,low_debt/eq,Finance,-590.91,Q2 2022PGR
12853,low_debt/eq,Construction,432.5,Q4 2017PHM
12854,low_debt/eq,Construction,148.31,Q1 2018PHM
12855,low_debt/eq,Construction,621.72,Q2 2018PHM
12856,low_debt/eq,Construction,-464.29,Q3 2018PHM
12857,low_debt/eq,Construction,352.23,Q4 2018PHM
12858,low_debt/eq,Construction,30.3,Q1 2019PHM
12859,low_debt/eq,Construction,-786.83,Q2 2019PHM
12860,low_debt/eq,Construction,45.18,Q3 2019PHM
12861,low_debt/eq,Construction,-231.16,Q4 2019PHM
12862,low_debt/eq,Construction,335.92,Q1 2020PHM
12863,low_debt/eq,Construction,80.0,Q2 2020PHM
12864,low_debt/eq,Construction,-170.45,Q3 2020PHM
12866,low_debt/eq,Construction,437.5,Q2 2021PHM
12867,low_debt/eq,Construction,200.0,Q3 2021PHM
12882,high_debt/eq,Computer and Technology,-172.73,Q1 2020PINS
12884,high_debt/eq,Computer and Technology,-854.36,Q3 2020PINS
12887,high_debt/eq,Computer and Technology,412.66,Q4 2021PINS
12891,high_debt/eq,Computer and Technology,497.9,Q4 2022PINS
12898,low_debt/eq,Retail/Wholesale,245.28,Q3 2018PLAY
12899,good debt/eq,Retail/Wholesale,481.28,Q1 2019PLAY
12900,good debt/eq,Retail/Wholesale,569.15,Q2 2019PLAY
12901,high_debt/eq,Retail/Wholesale,568.49,Q3 2019PLAY
12904,high_debt/eq,Retail/Wholesale,278.26,Q3 2020PLAY
12907,high_debt/eq,Retail/Wholesale,370.59,Q3 2021PLAY
12908,high_debt/eq,Retail/Wholesale,-542.63,Q4 2021PLAY
12909,high_debt/eq,Retail/Wholesale,423.31,Q1 2022PLAY
12910,good debt/eq,Retail/Wholesale,-571.25,Q2 2022PLAY
12911,high_debt/eq,Retail/Wholesale,229.77,Q3 2022PLAY
12918,low_debt/eq,Finance,628.57,Q1 2018PLD
12919,low_debt/eq,Finance,123.29,Q2 2018PLD
12920,low_debt/eq,Finance,431.37,Q3 2018PLD
12922,low_debt/eq,Finance,-34.09,Q1 2019PLD
12923,low_debt/eq,Finance,137.93,Q2 2019PLD
12924,low_debt/eq,Finance,-478.63,Q3 2019PLD
12931,low_debt/eq,Finance,312.5,Q3 2021PLD
12932,low_debt/eq,Finance,301.37,Q4 2021PLD
12935,low_debt/eq,Finance,154.26,Q3 2022PLD
12936,low_debt/eq,Finance,201.09,Q4 2022PLD
12966,low_debt/eq,Business Services,213.71,Q1 2021PLTR
12967,high_debt/eq,Business Services,-188.44,Q2 2021PLTR
12989,good debt/eq,Industrial Products,-17750.0,Q3 2020PLUG
12990,low_debt/eq,Industrial Products,-573.01,Q1 2021PLUG
12992,low_debt/eq,Industrial Products,516.63,Q3 2021PLUG
12993,low_debt/eq,Industrial Products,517.3,Q4 2021PLUG
12995,low_debt/eq,Industrial Products,-800.0,Q2 2022PLUG
13002,low_debt/eq,Consumer Staples,347.48,Q4 2017PM
13003,low_debt/eq,Consumer Staples,-3906.5,Q1 2018PM
13004,low_debt/eq,Consumer Staples,623.19,Q2 2018PM
13005,low_debt/eq,Consumer Staples,45.74,Q3 2018PM
13006,low_debt/eq,Consumer Staples,519.03,Q4 2018PM
13007,low_debt/eq,Consumer Staples,711.71,Q1 2019PM
13008,low_debt/eq,Consumer Staples,-1488.89,Q2 2019PM
13009,low_debt/eq,Consumer Staples,641.24,Q3 2019PM
13010,low_debt/eq,Consumer Staples,240.37,Q4 2019PM
13011,low_debt/eq,Consumer Staples,23.58,Q1 2020PM
13012,low_debt/eq,Consumer Staples,-354.49,Q2 2020PM
13013,low_debt/eq,Consumer Staples,-606.64,Q3 2020PM
13014,low_debt/eq,Consumer Staples,3.09,Q2 2021PM
13015,low_debt/eq,Consumer Staples,247.04,Q3 2021PM
13016,low_debt/eq,Consumer Staples,562.59,Q4 2021PM
13017,low_debt/eq,Consumer Staples,293.23,Q1 2022PM
13018,low_debt/eq,Consumer Staples,-282.26,Q2 2022PM
13019,low_debt/eq,Consumer Staples,535.09,Q3 2022PM
13020,low_debt/eq,Consumer Staples,454.55,Q4 2022PM
13030,good debt/eq,Finance,356.41,Q4 2018PNC
13032,good debt/eq,Finance,527.81,Q2 2019PNC
13033,good debt/eq,Finance,513.2,Q3 2019PNC
13034,good debt/eq,Finance,-703.79,Q4 2019PNC
13035,good debt/eq,Finance,-221.94,Q1 2020PNC
13036,low_debt/eq,Finance,239.36,Q2 2020PNC
13037,low_debt/eq,Finance,-104.29,Q3 2020PNC
13039,low_debt/eq,Finance,368.89,Q2 2021PNC
13042,low_debt/eq,Finance,455.96,Q1 2022PNC
13045,good debt/eq,Finance,-835.56,Q4 2022PNC
13075,high_debt/eq,Consumer Discretionary,809.84,Q1 2018POOL
13077,high_debt/eq,Consumer Discretionary,685.71,Q3 2018POOL
13080,high_debt/eq,Consumer Discretionary,573.17,Q2 2019POOL
13081,good debt/eq,Consumer Discretionary,-328.43,Q3 2019POOL
13088,good debt/eq,Consumer Discretionary,401.19,Q4 2021POOL
13091,good debt/eq,Consumer Discretionary,130.14,Q3 2022POOL
13092,good debt/eq,Consumer Discretionary,473.47,Q4 2022POOL
13098,low_debt/eq,Basic Materials,61.22,Q4 2017PPG
13099,low_debt/eq,Basic Materials,-183.33,Q1 2018PPG
13100,good debt/eq,Basic Materials,629.14,Q2 2018PPG
13101,low_debt/eq,Basic Materials,439.66,Q3 2018PPG
13102,good debt/eq,Basic Materials,29.76,Q4 2018PPG
13103,good debt/eq,Basic Materials,290.91,Q1 2019PPG
13104,good debt/eq,Basic Materials,779.41,Q2 2019PPG
13105,good debt/eq,Basic Materials,258.5,Q3 2019PPG
13106,low_debt/eq,Basic Materials,162.01,Q4 2019PPG
13107,good debt/eq,Basic Materials,-277.78,Q1 2020PPG
13109,good debt/eq,Basic Materials,350.47,Q3 2020PPG
13111,good debt/eq,Basic Materials,-219.51,Q2 2021PPG
13112,good debt/eq,Basic Materials,-42.8,Q3 2021PPG
13116,good debt/eq,Basic Materials,-540.23,Q3 2022PPG
13232,low_debt/eq,Oils/Energy,-73.77,Q4 2018PSX
13233,low_debt/eq,Oils/Energy,305.08,Q1 2019PSX
13241,low_debt/eq,Oils/Energy,-149.12,Q2 2021PSX
13246,low_debt/eq,Oils/Energy,-43.01,Q3 2022PSX
13247,low_debt/eq,Oils/Energy,-478.79,Q4 2022PSX
13252,low_debt/eq,Computer and Technology,363.64,Q4 2017PTC
13253,low_debt/eq,Computer and Technology,520.62,Q1 2018PTC
13254,low_debt/eq,Computer and Technology,752.48,Q2 2018PTC
13299,high_debt/eq,Consumer Discretionary,435.37,Q3 2019PTON
13300,high_debt/eq,Consumer Discretionary,301.51,Q4 2019PTON
13301,high_debt/eq,Consumer Discretionary,-78.53,Q1 2020PTON
13407,low_debt/eq,Computer and Technology,-353.52,Q4 2017PYPL
13408,low_debt/eq,Computer and Technology,489.57,Q1 2018PYPL
13409,low_debt/eq,Computer and Technology,500.5,Q2 2018PYPL
13411,low_debt/eq,Computer and Technology,334.54,Q4 2018PYPL
13412,low_debt/eq,Computer and Technology,302.11,Q1 2019PYPL
13413,low_debt/eq,Computer and Technology,-94.52,Q2 2019PYPL
13414,low_debt/eq,Computer and Technology,-664.99,Q3 2019PYPL
13415,low_debt/eq,Computer and Technology,708.64,Q4 2019PYPL
13416,low_debt/eq,Computer and Technology,-1586.76,Q1 2020PYPL
13417,low_debt/eq,Computer and Technology,334.16,Q2 2020PYPL
13418,low_debt/eq,Computer and Technology,373.1,Q3 2020PYPL
13419,low_debt/eq,Computer and Technology,-550.1,Q2 2021PYPL
13420,low_debt/eq,Computer and Technology,-530.28,Q3 2021PYPL
13421,low_debt/eq,Computer and Technology,-1886.44,Q4 2021PYPL
13422,low_debt/eq,Computer and Technology,194.26,Q1 2022PYPL
13423,low_debt/eq,Computer and Technology,116.62,Q2 2022PYPL
13431,low_debt/eq,Retail/Wholesale,392.41,Q1 2018PZZA
13432,low_debt/eq,Retail/Wholesale,331.13,Q2 2018PZZA
13433,low_debt/eq,Retail/Wholesale,298.25,Q3 2018PZZA
13434,low_debt/eq,Retail/Wholesale,486.73,Q4 2018PZZA
13437,low_debt/eq,Retail/Wholesale,-12.27,Q3 2019PZZA
