,0
10927,PIRS
10928,PFNX
10929,VIA
10930,TSQ
10931,TPCO
10932,OEC
10933,WMS
10934,LOCO
10935,OCUL
10936,HQY
10937,LFER
10938,SGRB
10939,THQ
10940,GNK
10941,ABWN
10942,LNTH
10943,ENLV
10944,ADVM
10945,CTLT
10946,FCUV
10947,MRNS
10948,SYF
10949,ZSANQ
10950,CYTO
10951,MBLY
10952,PGAS
10953,LMB
10954,TTOO
10955,GNBC
10956,ICD
10957,OTIC
10958,IMNPQ
10959,CLSH
10960,LVYN
10961,LTRPA
10962,LTRPB
10963,AUPH
10964,RGBPD
10965,DFGC
10966,NUGN
10967,LWEL
10968,MBCN
10969,RWLK
10970,AFMD
10971,CFRX
10972,HITC
10973,VVX
10974,ELDN
10975,PRQR
10976,VKTX
10977,CDK
10978,CYBR
10979,ICL
10980,AA
10981,CFG
10982,MDLM
10983,TVPT
10984,CNXM
10985,GWGHQ
10986,SNCF
10987,KGNR
10988,SKSK
10989,VBLT
10990,VSLR
10991,ATTO
10992,CALA
10993,GBSN
10994,W
10995,FMSA
10996,BKRP
10997,NMS
10998,ECC
10999,BSIG
11000,HUBS
11001,MMAC
11002,VBTX
11003,DPLO
11004,EVBC
11005,STLA
11006,KIQ
11007,USLG
11008,DM
11009,GWB
11010,EGLE
11011,ATRA
11012,ZAYO
11013,KEYS
11014,KE
11015,WINSF
11016,AVNS
11017,RAHGF
11018,FSAM
11019,TARA
11020,SRSCQ
11021,NGHC
11022,APTO
11023,CRBP
11024,BST
11025,SIEN
11026,BOOT
11027,ENVA
11028,FTXP
11029,IPSI
11030,LBRDA
11031,LBRDK
11032,VRAY
11033,NMRD
11034,JAGX
11035,XENE
11036,AIOM
11037,CHRS
11038,SYNH
11039,NVRO
11040,UPLD
11041,AINC
11042,FRPT
11043,TFIN
11044,JYNT
11045,AXTA
11046,UBS
11047,SLNO
11048,PRAH
11049,FGEN
11050,ENOB
11051,STOR
11052,PGRE
11053,VANI
11054,ULNV
11055,CNVAF
11056,HABT
11057,EVFM
11058,EZCL
11059,BLYQ
11060,CPHRF
11061,JGH
11062,RELI
11063,HIE
11064,NUKK
11065,EWLU
11066,OCGN
11067,KLXI
11068,JRJRQ
11069,TRCO
11070,QSR
11071,INSE
11072,NINK
11073,JRVR
11074,CNXR
11075,HDP
11076,NEWR
11077,SIXD
11078,WK
11079,PPCQ
11080,ONDK
11081,RMP
11082,BLCM
11083,POAI
11084,ABEO
11085,TRIL
11086,DIAX
11087,HMPQ
11088,QRVO
11089,UE
11090,KEN
11091,PATI
11092,GRNQ
11093,INQD
11094,WTRV
11095,ICBK
11096,PNTPQ
11097,LOGX
11098,NGLD
11099,LENSF
11100,SLRX
11101,VSTO
11102,AVGR
11103,FNWB
11104,SHAK
11105,ONCE
11106,TCON
11107,PROM
11108,HCYT
11109,AUID
11110,ATEX
11111,GWHP
11112,FMHG
11113,OLMM
11114,XHR
11115,DEA
11116,RCKT
11117,UCLE
11118,INOV
11119,NVTA
11120,ABVN
11121,BLPH
11122,AJX
11123,KPRX
11124,ATLS
11125,IOVA
11126,DEVV
11127,SENS
11128,FLCX
11129,SUNW
11130,CAPR
11131,XELA
11132,SUM
11133,POYN
11134,CHEK
11135,GSBD
11136,NXRT
11137,STDY
11138,TANH
11139,LNGB
11140,SEDG
11141,BMXCD
11142,CCD
11143,JCAP
11144,ADMV
11145,LCLP
11146,GDDY
11147,MFH
11148,KRNT
11149,IGT
11150,KALV
11151,TCNT
11152,NEXT
11153,PZG
11154,KDNY
11155,CDTX
11156,XBIT
11157,ETSY
11158,ZVRA
11159,PRTYQ
11160,VIRT
11161,NRTSF
11162,UNIT
11163,RELY
11164,MGPC
11165,FRTG
11166,NSA
11167,NAOV
11168,IINX
11169,EURN
11170,CBWA
11171,BPMC
11172,FTWS
11173,ONCX
11174,NLRT
11175,OPGN
11176,SNTW
11177,VRTT
11178,HTGM
11179,MVIR
11180,BLBX
11181,LIFE
11182,COLL
11183,TGE
11184,EQGP
11185,RKDA
11186,FENX
11187,FTAI
11188,NGTF
11189,APLE
11190,CDRBQ
11191,CHCT
11192,SHOP
11193,ACV
11194,YCRM
11195,TILCF
11196,BTB
11197,FSV
11198,GNL
11199,SWGI
11200,DTEA
11201,EVH
11202,GIGW
11203,SIOX
11204,CABO
11205,IVTY
11206,ALTA
11207,ENR
11208,WING
11209,BW
11210,ALPN
11211,SPNE
11212,ABQQ
11213,UNVR
11214,CC
11215,CAFD
11216,FOGO
11217,QLGN
11218,TXSP
11219,LILA
11220,LILAK
11221,WLDBF
11222,HZN
11223,WRK
11224,GNRT
11225,STAL
11226,CCR
11227,ATXS
11228,GKOS
11229,MCRN
11230,TRU
11231,YECO
11232,ALRM
11233,APPF
11234,MCRB
11235,THW
11236,CXRXF
11237,LTES
11238,CFMS
11239,LOVV
11240,TDOC
11241,NTRA
11242,AGI
11243,KHC
11244,PYPL
11245,SRG
11246,XSPT
11247,COFE
11248,EPIX
11249,RMNI
11250,ANIX
11251,CHMA
11252,OLLI
11253,SRRA
11254,MCFT
11255,OOMA
11256,RPD
11257,WPEC
11258,MRGE
11259,SKYX
11260,BNED
11261,LOB
11262,NEOS
11263,UHGI
11264,VIAV
11265,BRKO
11266,IBRX
11267,PCON
11268,NMTT
11269,VTVT
11270,AQMS
11271,Z
11272,TGRR
11273,INDP
11274,AGTX
11275,RUN
11276,ZYNE
11277,PLNT
11278,USIO
11279,ELEC
11280,CNFR
11281,HLI
11282,ARMP
11283,KURA
11284,GYRO
11285,CRHM
11286,XFTB
11287,DSKE
11288,GDC
11289,FLOW
11290,CSWI
11291,MSGS
11292,RGNX
11293,JAX
11294,NBRV
11295,PJT
11296,PEN
11297,EACQ
11298,FRFR
11299,MEPW
11300,BOXL
11301,RETC
11302,FDEU
11303,OWPC
11304,COOP
11305,GFGVF
11306,SYBX
11307,PDSB
11308,PFGC
11309,SGRY
11310,NVCR
11311,FRSI
11312,CBDC
11313,ACRS
11314,KLDX
11315,PSTG
11316,ABTX
11317,PMTS
11318,CTMX
11319,HYEX
11320,ARTL
11321,SBBP
11322,ACI
11323,ABML
11324,TWNK
11325,LIVN
11326,HPE
11327,BLNC
11328,NRE
11329,JRSS
11330,EXTN
11331,BTCY
11332,JWHI
11333,SSOK
11334,PXS
11335,BRQS
11336,PLYA
11337,FCPT
11338,MYOK
11339,ACBI
11340,ITEQ
11341,FORK
11342,VNJA
11343,FGBI
11344,EDSA
11345,XCOMQ
11346,AC
11347,WVE
11348,EQBK
11349,VYGR
11350,COYNQ
11351,AVTX
11352,INST
11353,CSRA
11354,JMKJ
11355,MIME
11356,AXSM
11357,SQ
11358,DLTH
11359,RMR
11360,PLSH
11361,LAAB
11362,BBLG
11363,OSG
11364,UGHL
11365,CISN
11366,MULG
11367,LMFA
11368,TEAM
11369,OPTI
11370,CCRC
11371,ZLIG
11372,GBBT
11373,LPTV
11374,TPHS
11375,AMCT
11376,SHWZ
11377,HUBB
11378,RIV
11379,OCX
11380,NOMD
11381,BXNG
11382,VINO
11383,GCP
11384,NHA
11385,FIFG
11386,NORT
11387,TDXP
11388,VCBDQ
11389,EDIT
11390,AVXS
11391,KA
11392,IONI
11393,WBT
11394,OSB
11395,FVTI
11396,NIC
11397,GLBB
11398,OPLF
11399,PRMY
11400,BEAG
11401,PHCI
11402,BOLT
11403,AFIIQ
11404,FSTX
11405,CRVS
11406,UA
11407,ROSEQ
11408,PVNNF
11409,AGLE
11410,PNK
11411,PR
11412,LSXMA
11413,LSXMB
11414,LSXMK
11415,BATRA
11416,FWONK
11417,FWONA
11418,BATRK
11419,ARA
11420,SCWX
11421,ISUN
11422,HBUV
11423,GWRS
11424,VXIT
11425,NGVT
11426,NTLA
11427,CURR
11428,OTLK
11429,TPB
11430,VTGN
11431,VDKB
11432,VCOR
11433,SITE
11434,PZRXQ
11435,PLSE
11436,MRUS
11437,CLSD
11438,COTV
11439,EHT
11440,GMS
11441,RETA
11442,USFD
11443,ZDGE
11444,MBRX
11445,NH
11446,ATKR
11447,FTV
11448,VIVE
11449,HTZGQ
11450,FUST
11451,SELB
11452,TCMD
11453,APHE
11454,LRDG
11455,CVTV
11456,GMRE
11457,NMTR
11458,SYRS
11459,RNDB
11460,OR
11461,KTRA
11462,TRTN
11463,VRS
11464,APVO
11465,PI
11466,TPIC
11467,CHUBA
11468,CHUBK
11469,MYSZ
11470,SRTS
11471,KDMN
11472,PAVM
11473,KNSL
11474,NCRE
11475,HOME
11476,FHB
11477,NRBO
11478,MEDP
11479,PTGX
11480,JHB
11481,IEA
11482,SPHS
11483,SMPL
11484,DVMT
11485,ASIX
11486,NTB
11487,EVBG
11488,VSM
11489,DFIN
11490,NOVN
11491,TTD
11492,CSTR
11493,ELF
11494,ACIU
11495,APTI
11496,VVV
11497,SISI
11498,FLGT
11499,OPP
11500,TRHC
11501,NTNX
11502,SD
11503,ARCH
11504,WAAS
11505,ADSW
11506,WORX
11507,COUP
11508,CWH
11509,MRAM
11510,USDR
11511,PHUN
11512,FWBI
11513,AZRE
11514,XOGAQ
11515,SRAX
11516,TUSK
11517,YUMC
11518,CRSP
11519,FRTA
11520,IRTC
11521,QCP
11522,AMPY
11523,MYOV
11524,GOLF
11525,LW
11526,GGO
11527,GECC
11528,SND
11529,MRKR
11530,DFFN
11531,PRTH
11532,INSW
11533,IHIT
11534,GEC
11535,AQN
11536,IIPR
11537,ORGO
11538,POLA
11539,SNES
11540,ATH
11541,ICHR
11542,LGF
11543,CNDT
11544,HGV
11545,PK
11546,WRD
11547,KEGX
11548,YTRA
11549,FIV
11550,NISN
11551,BASXQ
11552,ROCC
11553,VVPR
11554,HUNTF
11555,AQB
11556,CCSB
11557,HVBC
11558,FTI
11559,NEX
11560,VREX
11561,LPTX
11562,OBSV
11563,ANAB
11564,JAG
11565,JELD
11566,JNCE
11567,JPT
11568,REVG
11569,INVH
11570,LAUR
11571,METC
11572,CLPR
11573,FBM
11574,SACH
11575,IFMK
11576,BGIO
11577,EGC
11578,HLNE
11579,SNAP
11580,GLBS
11581,CJ
11582,VRRM
11583,BYSI
11584,JILL
11585,IMXI
11586,LLEXQ
11587,GOOS
11588,NODK
11589,MULE
11590,PUMP
11591,AYX
11592,ICCH
11593,JCO
11594,HESM
11595,ELVT
11596,SNDR
11597,OKTA
11598,GDP
11599,FBRX
11600,UPLCQ
11601,HCC
11602,YEXT
11603,PCSB
11604,WTTR
11605,OTRK
11606,FND
11607,KNTK
11608,HROW
11609,CVNA
11610,CLDR
11611,CFBI
11612,EEX
11613,USWS
11614,NCSM
11615,ZYME
11616,CVON
11617,BHVN
11618,URGN
11619,AM
11620,KREF
11621,OVID
11622,SBOW
11623,FPH
11624,VST
11625,IR
11626,SOI
11627,VERI
11628,GTHX
11629,NXE
11630,CARS
11631,SMHI
11632,WOW
11633,JHG
11634,NESR
11635,MMDM
11636,SSTI
11637,PLYM
11638,MYO
11639,ATNX
11640,CGBD
11641,EVTV
11642,BOC
11643,YGYI
11644,ATUS
11645,SGBX
11646,SAFE
11647,FSPR
11648,GPMT
11649,CKPT
11650,MGY
11651,INPX
11652,ATXI
11653,ESQ
11654,ATNF
11655,NDRA
11656,MRSN
11657,ALRN
11658,APRN
11659,BY
11660,PIXY
11661,TNTRQ
11662,JBGS
11663,SMTSF
11664,CODX
11665,AKCA
11666,EMMA
11667,FURY
11668,BHF
11669,XYN
11670,CODA
11671,CLXT
11672,KALA
11673,TRTX
11674,EFBI
11675,PETQ
11676,RBB
11677,CMCL
11678,EFL
11679,SNNAQ
11680,NEWA
11681,RDFN
11682,BPRN
11683,TDW
11684,VNTR
11685,IMTE
11686,CTXR
11687,FRGT
11688,AVCTQ
11689,DMTK
11690,EAST
11691,YOGAQ
11692,STR
11693,KL
11694,CSSE
11695,BBCP
11696,MBIO
11697,OPNT
11698,ZKIN
11699,DD
11700,HFFG
11701,FSAC
11702,FENC
11703,TRMT
11704,BKI
11705,LONEQ
11706,DESP
11707,CELC
11708,KRYS
11709,PETZ
11710,FUV
11711,HBB
11712,JEMD
11713,XFLT
11714,DCPH
11715,ROKU
11716,SPCE
11717,ECVT
11718,PDLB
11719,TPGE
11720,SRUNU
11721,MAXR
11722,RYTM
11723,CTOS
11724,SWCH
11725,WINR
11726,CARG
11727,DOTA
11728,NES
11729,KIDS
11730,VERO
11731,OPTN
11732,TERP
11733,MDB
11734,MATH
11735,AYTU
11736,FAT
11737,AGAE
11738,NEXA
11739,FSCT
11740,MBIN
11741,ALTR
11742,ALNAQ
11743,AQUA
11744,FNKO
11745,SPRO
11746,ACMR
11747,KXIN
11748,MRBK
11749,IFRX
11750,STEL
11751,MCB
11752,APLS
11753,BAND
11754,CEIX
11755,GLF
11756,SEND
11757,XFOR
11758,ENVB
11759,BXG
11760,YCBD
11761,SAIL
11762,SCPH
11763,SBT
11764,SFIX
11765,CNNE
11766,LOOP
11767,DLPH
11768,ZOM
11769,RETO
11770,IHTA
11771,NRXP
11772,CURO
11773,MVBF
11774,ODTC
11775,QTRX
11776,VVNT
11777,DNLI
11778,LBC
11779,TRMD
11780,LFIN
11781,CASA
11782,CWBR
11783,NMRK
11784,DOGZ
11785,DLPN
11786,ESTRF
11787,ENSC
11788,CUE
11789,REKR
11790,ILPT
11791,AVYAQ
11792,KLR
11793,ADT
11794,COLD
11795,NINE
11796,PAGS
11797,GTES
11798,EYEN
11799,LAC
11800,VYNE
11801,ARMO
11802,AGS
11803,SSBP
11804,SLDB
11805,HUD
11806,CAAP
11807,SLGL
11808,BRSP
11809,IPIC
11810,OSS
11811,VICI
11812,FTSI
11813,YGTYF
11814,WHD
11815,EOLS
11816,VCTR
11817,CDLX
11818,QES
11819,BLNK
11820,LVO
11821,NXTP
11822,BTAI
11823,GLIBA
11824,TH
11825,GLIBB
11826,BWB
11827,RCUS
11828,ZS
11829,RFL
11830,HYMC
11831,CRON
11832,DBX
11833,RDVT
11834,AIHS
11835,LAZY
11836,FIXX
11837,BTBT
11838,COGT
11839,BIOX
11840,BFI
11841,IBEX
11842,GNPX
11843,SPOT
11844,DOCU
11845,ZUO
11846,ALZH
11847,VRIO
11848,BFST
11849,PVTL
11850,LEVL
11851,CDAY
11852,NVT
11853,AGMH
11854,SMAR
11855,EAF
11856,GSHD
11857,CLBK
11858,CHX
11859,ADIL
11860,UBX
11861,ROAD
11862,INSP
11863,ELOX
11864,EQH
11865,BBIG
11866,OBNK
11867,FCBP
11868,AMRX
11869,EVLO
11870,STXB
11871,ABP
11872,JRSH
11873,TALO
11874,PS
11875,PRSP
11876,CPLG
11877,EVOP
11878,WH
11879,CLPS
11880,SRRK
11881,GSKY
11882,KNSA
11883,EDRY
11884,PACQ
11885,EVRG
11886,MGTX
11887,HQI
11888,AVLR
11889,VRCA
11890,RVIC
11891,EIDX
11892,KZR
11893,MGTA
11894,CHRA
11895,NKLA
11896,ECOR
11897,IIIV
11898,DDOC
11899,XERS
11900,LTRY
11901,EPRT
11902,APTX
11903,STIM
11904,VNE
11905,EVER
11906,TCDAQ
11907,LOVE
11908,HYREQ
11909,CENN
11910,DOMO
11911,BV
11912,OPRX
11913,AADI
11914,FPAC
11915,LSEA
11916,SASI
11917,CNST
11918,RUBY
11919,BE
11920,CRNX
11921,ALLK
11922,MYFW
11923,TLRY
11924,REPL
11925,AFGL
11926,BROG
11927,LQDA
11928,RPAY
11929,TENB
11930,CCB
11931,FOCS
11932,HCCH
11933,AQST
11934,ESTA
11935,RTL
11936,BNGO
11937,PRVB
11938,CHAPQ
11939,ARLO
11940,VCNX
11941,SONO
11942,NFH
11943,BRY
11944,WISA
11945,SOLO
11946,VRT
11947,CMLS
11948,MESA
11949,ARDS
11950,GTEC
11951,AMAL
11952,PCB
11953,AMTBB
11954,RIVE
11955,TOTA
11956,KLXE
11957,BPYU
11958,AEYE
11959,FTDR
11960,PRNB
11961,GTX
11962,YMAB
11963,ELAN
11964,EB
11965,RRI
11966,BSVN
11967,GSMG
11968,TTCF
11969,FTCH
11970,ARVN
11971,MNTV
11972,UROV
11973,YAYO
11974,RMED
11975,GRTS
11976,STRO
11977,ARCE
11978,CBNK
11979,ETTX
11980,BMTX
11981,BSGM
11982,UPWK
11983,GH
11984,KOD
11985,ACA
11986,CBMB
11987,FSR
11988,LTHM
11989,ALLO
11990,PLAN
11991,OCCI
11992,REZI
11993,PHASQ
11994,SWI
11995,ETON
11996,LOGC
11997,LOAC
11998,EIC
11999,YETI
12000,RVPH
12001,TWST
12002,STNE
12003,DDMX
12004,AXNX
12005,VLDR
12006,ETRN
12007,PAE
12008,GDYN
12009,ALYA
12010,ALBT
12011,SG
12012,VAPO
12013,CNTX
12014,EWCO
12015,ACB
12016,AMR
12017,HGLB
12018,BCSF
12019,MDRR
12020,ALAC
12021,TBLT
12022,LEGH
12023,FLFG
12024,DELL
12025,JHAA
12026,APM
12027,DTSS
12028,RBZHF
12029,ADN
12030,MTC
12031,PHCF
12032,SXTC
12033,LKCO
12034,ATCX
12035,FTAC
12036,BCOW
12037,MDJH
12038,SAMA
12039,CVET
12040,SLGG
12041,HOTH
12042,GHSI
12043,APHA
12044,RBKB
12045,NFE
12046,GOSS
12047,CFFA
12048,HARP
12049,ALEC
12050,VTUS
12051,INMB
12052,TCRR
12053,CBUS
12054,BACK
12055,BFL
12056,FOXA
12057,AREC
12058,SOLY
12059,GTYH
12060,CSCA
12061,KLDO
12062,SWAV
12063,VPRL
12064,NGM
12065,RVLV
12066,BYND
12067,SI
12068,ENVN
12069,ASLE
12070,PSTX
12071,SJ
12072,LYFT
12073,SILK
12074,TEAF
12075,BKTI
12076,LEVI
12077,CYCN
12078,PHGE
12079,DSSI
12080,EPSN
12081,DTIL
12082,DOW
12083,OSW
12084,ESTC
12085,TPTX
12086,KLDI
12087,ZM
12088,MVST
12089,HEXO
12090,CWK
12091,PBTS
12092,BALY
12093,WTRE
12094,PINS
12095,HOOK
12096,YZCM
12097,PPHI
12098,UTZ
12099,RMO
12100,PKDC
12101,BNKZ
12102,GNLN
12103,HZ
12104,TRVI
12105,MNRL
12106,PLMR
12107,ALC
12108,LOTZ
12109,RIDE
12110,UBER
12111,GOEV
12112,FOA
12113,TMDX
12114,LVOX
12115,APLT
12116,NXTC
12117,QNCX
12118,MIST
12119,ALTG
12120,SCPL
12121,MEC
12122,CPTI
12123,SQL
12124,FSLY
12125,PSN
12126,RRBI
12127,PRPO
12128,AXLA
12129,PSTL
12130,SPFI
12131,WAFU
12132,CDAK
12133,KTB
12134,ATIF
12135,AVTR
12136,XAIR
12137,PMTG
12138,PAVS
12139,CTVA
12140,SFT
12141,CLVT
12142,IDYA
12143,HYLN
12144,VFF
12145,PLTX
12146,EQOSQ
12147,NBN
12148,CRWD
12149,BHAT
12150,SAIG
12151,ATER
12152,BCEL
12153,BCHT
12154,DRMT
12155,PSNL
12156,STOK
12157,AKRO
12158,GO
12159,BBIO
12160,GNOG
12161,INBX
12162,PRVL
12163,IAA
12164,CHWY
12165,TUFN
12166,AMCR
12167,RSF
12168,CMBM
12169,ARCT
12170,CHNG
12171,BKSW
12172,MORF
12173,PRMI
12174,KERN
12175,PAAC
12176,WORK
12177,IMVT
12178,RMBI
12179,MDLA
12180,MIRM
12181,FULC
12182,AFYA
12183,PHR
12184,REAL
12185,UPH
12186,KRTX
12187,HCAT
12188,CSTL
12189,DKNG
12190,LVGO
12191,ORCC
12192,RAPT
12193,NOVA
12194,AGBA
12195,CELU
12196,FSEA
12197,PBFS
12198,PROS
12199,SNDL
12200,DT
12201,IHRT
12202,KRUS
12203,ARKO
12204,RMM
12205,SKIL
12206,BTRS
12207,THCA
12208,LMPX
12209,XCUR
12210,VERY
12211,CLEU
12212,BTOG
12213,INDO
12214,NFIN
12215,DMAC
12216,HONE
12217,HYLT
12218,MNPR
12219,STSA
12220,TXG
12221,IGMS
12222,TFFP
12223,XGN
12224,EJH
12225,SDC
12226,PING
12227,XPEL
12228,NET
12229,VIR
12230,CRNC
12231,ADV
12232,HIMS
12233,FREQ
12234,APRE
12235,ALRS
12236,PTON
12237,CHPT
12238,DDOG
12239,BBQ
12240,OPRT
12241,PNTG
12242,EPOW
12243,SPRU
12244,VIE
12245,HBT
12246,RCEL
12247,YGMZ
12248,MAPS
12249,PWFL
12250,CABA
12251,AIO
12252,REEY
12253,MCBS
12254,THBR
12255,BRBR
12256,BRP
12257,OYST
12258,PGNY
12259,FRHC
12260,PHAT
12261,PVBC
12262,TELA
12263,ONEW
12264,GRTX
12265,CNSP
12266,SITM
12267,ETNB
12268,SNDEQ
12269,VEL
12270,BLDE
12271,ASTS
12272,AVPT
12273,QLI
12274,BXRX
12275,ORSN
12276,AHCO
12277,PINE
12278,FLRZ
12279,SHPW
12280,BRMK
12281,DYFN
12282,ACEL
12283,ZCMD
12284,SCPE
12285,GRWG
12286,XP
12287,BLU
12288,MOGO
12289,LMNL
12290,IMV
12291,TMDIF
12292,MMX
12293,OGI
12294,DOOO
12295,DRTT
12296,HSDT
12297,SILV
12298,CNTTQ
12299,VMD
12300,EQX
12301,GFL
12302,SPT
12303,HLBZ
12304,LATN
12305,LFLY
12306,BILL
12307,BKSY
12308,JBI
12309,KPLT
12310,BRBS
12311,SMXT
12312,MNTS
12313,ZGHB
12314,AEI
12315,MDIA
12316,MTA
12317,CURI
12318,ALUS
12319,ONEM
12320,AMHC
12321,PRCH
12322,CHPM
12323,TIRX
12324,AGIL
12325,HKIT
12326,AHI
12327,SDGR
12328,BSBK
12329,ARQT
12330,FFBW
12331,SHEB
12332,BDTX
12333,CNNB
12334,REYN
12335,GOXS
12336,CLSK
12337,TLMD
12338,CSPR
12339,NREF
12340,BEAM
12341,CCAP
12342,CIIC
12343,IGIC
12344,PFHD
12345,RVMD
12346,TFII
12347,DUOT
12348,PASG
12349,BATL
12350,CAST
12351,INBS
12352,SLQT
12353,AEVA
12354,ATCO
12355,LUNG
12356,DFNS
12357,FTHM
12358,PCOR
12359,AYLA
12360,NARI
12361,BIPC
12362,UWMC
12363,BWMX
12364,OTIS
12365,CARR
12366,ESSC
12367,SCVX
12368,BNTC
12369,UTME
12370,ITRM
12371,ZNTL
12372,METX
12373,ARNC
12374,KROS
12375,CCAC
12376,ZGYH
12377,MPLN
12378,MSGE
12379,RSI
12380,LTRN
12381,ORIC
12382,SKLZ
12383,HCDI
12384,LYRA
12385,PTA
12386,APG
12387,NBAC
12388,DFPH
12389,FVRR
12390,VINC
12391,GAN
12392,GNRS
12393,PLRX
12394,KRBP
12395,GBIO
12396,ZI
12397,PCVX
12398,RNA
12399,EOSE
12400,FOUR
12401,BIOR
12402,RPTX
12403,CEFD
12404,OCG
12405,VRM
12406,GLSI
12407,PCT
12408,AKUS
12409,AZEK
12410,APPH
12411,CLOV
12412,RPRX
12413,JANA
12414,ETWO
12415,CARH
12416,RCOR
12417,FSKR
12418,MP
12419,CGRO
12420,ADTX
12421,OPEN
12422,VRME
12423,FMTX
12424,RCHR
12425,DNB
12426,GOCO
12427,NCNO
12428,EBON
12429,ACCD
12430,SOAC
12431,LMND
12432,ALXO
12433,ACLL
12434,ZEV
12435,IMTX
12436,HOFV
12437,INZY
12438,NRIX
12439,CNEY
12440,PXMD
12441,ANNX
12442,PNT
12443,RLAY
12444,TIG
12445,KBNT
12446,VMAR
12447,CANO
12448,BFLY
12449,BLI
12450,PAND
12451,VITL
12452,ALVR
12453,DMS
12454,BIGC
12455,AMND
12456,ALIT
12457,RKT
12458,AUVI
12459,BEPC
12460,NTST
12461,ITOS
12462,BRLI
12463,JAMF
12464,VERX
12465,MEG
12466,EDTK
12467,ARYB
12468,FLNG
12469,ASGI
12470,RXT
12471,BAOS
12472,IKT
12473,IRON
12474,CVAC
12475,ULCC
12476,NDMO
12477,OSH
12478,CMPI
12479,ARYA
12480,HRMY
12481,ITRG
12482,POL
12483,TALK
12484,AFIB
12485,WDI
12486,CTRM
12487,DNMR
12488,AOUT
12489,TNGX
12490,NNOX
12491,KYMR
12492,OBIO
12493,SQFT
12494,MLAC
12495,PRFX
12496,NYC
12497,TBLD
12498,MOFG
12499,SST
12500,NVNO
12501,BORR
12502,CNTG
12503,KOR
12504,MOTS
12505,RVLP
12506,MAXN
12507,ML
12508,QS
12509,BCAT
12510,NKTX
12511,VMAC
12512,MDNA
12513,NUVB
12514,CPSR
12515,HPK
12516,BSY
12517,PLBY
12518,CRSR
12519,OM
12520,SUMO
12521,AMWL
12522,ASAN
12523,SNOW
12524,FROG
12525,VTRU
12526,MTCR
12527,PTVE
12528,STEP
12529,U
12530,PBLA
12531,GRCY
12532,FFIE
12533,JZXN
12534,ATHA
12535,GDRX
12536,VIRI
12537,GB
12538,POGO
12539,HYGO
12540,LSF
12541,AKU
12542,RBOT
12543,TSHA
12544,QQCY
12545,PMVP
12546,BNL
12547,GRAL
12548,CRTD
12549,GMWX
12550,ILAG
12551,IMNM
12552,PLTR
12553,AVO
12554,PSTH
12555,ERES
12556,LNSR
12557,LSPD
12558,CCCC
12559,GRAY
12560,CMAX
12561,MKTW
12562,AFBI
12563,PRLD
12564,EXNRF
12565,ETAC
12566,AZYO
12567,TMPO
12568,LCID
12569,SMMT
12570,WNW
12571,VLN
12572,ELMSQ
12573,GETY
12574,STTK
12575,HUDI
12576,SPRB
12577,KRON
12578,NUGX
12579,DEN
12580,ADCT
12581,EVLV
12582,YAC
12583,ASTR
12584,SPEL
12585,SYTA
12586,GOAC
12587,GDEV
12588,GRSV
12589,FVAM
12590,ALGS
12591,PRAX
12592,TARS
12593,EAR
12594,SCIT
12595,ATIP
12596,MSP
12597,THRY
12598,GATO
12599,MITQ
12600,DGNR
12601,RBAC
12602,GHLD
12603,MLTX
12604,GRIN
12605,SAII
12606,RADI
12607,DMYD
12608,FHTX
12609,BLSA
12610,BDSX
12611,BTAQ
12612,ROOT
12613,OUST
12614,MKFG
12615,ALGM
12616,MVNR
12617,STEM
12618,FUBO
12619,LESL
12620,GLTO
12621,INMD
12622,VNT
12623,PSFE
12624,IMCC
12625,FST
12626,SEAT
12627,AVIR
12628,VVOS
12629,VRPX
12630,SQZ
12631,AHM
12632,LIFW
12633,ASAQ
12634,FTOC
12635,VIEW
12636,EBC
12637,JUPW
12638,SNCE
12639,BUR
12640,PAYA
12641,INAB
12642,PRG
12643,MILE
12644,CMPX
12645,WE
12646,BURU
12647,SEGR
12648,IACA
12649,WGS
12650,QSI
12651,GMVD
12652,ABST
12653,SHC
12654,AUUD
12655,CERE
12656,CRC
12657,SDHY
12658,NGMS
12659,PIAI
12660,EZGO
12661,ITAC
12662,TMTS
12663,CYXT
12664,TWCT
12665,CRRCF
12666,MRVI
12667,HPX
12668,VLTA
12669,OLMA
12670,DGNS
12671,BSN
12672,JYAC
12673,CNXC
12674,OWLT
12675,GRNT
12676,RZLT
12677,UPST
12678,VTRS
12679,EQD
12680,INM
12681,NMMC
12682,AHAC
12683,STWO
12684,JOBY
12685,OACB
12686,SHCR
12687,PWP
12688,TRIRF
12689,REVB
12690,SPRY
12691,TLS
12692,PMVC
12693,BKKT
12694,CIXXF
12695,VACQ
12696,UP
12697,SEER
12698,HYFM
12699,EVGO
12700,LICY
12701,DASH
12702,SGTX
12703,KNTE
12704,BCAB
12705,MIMO
12706,ABNB
12707,UK
12708,GCMG
12709,OPFI
12710,CHRD
12711,RCHG
12712,VYGG
12713,QELL
12714,AFRM
12715,SKIN
12716,FDMT
12717,AI
12718,PUBM
12719,IGAC
12720,RBLX
12721,SEAH
12722,GRAB
12723,IMPX
12724,AVAN
12725,GBTG
12726,WISH
12727,ABCL
12728,JWEL
12729,POWW
12730,MACU
12731,HLMN
12732,HLLY
12733,NOTE
12734,IPOD
12735,IPOE
12736,IPOF
12737,PTPI
12738,MAAC
12739,MASS
12740,DCBO
12741,CIFR
12742,ONDS
